Date,Temp,Wet,Light
06-12-2019 00:15:00,27.8,58,0
06-12-2019 00:20:00,27.8,58,0
06-12-2019 00:25:00,27.7,58,0
06-12-2019 00:30:00,27.7,58,0
06-12-2019 00:35:00,27.6,58,0
06-12-2019 00:40:00,27.5,58,0
06-12-2019 00:45:00,27.4,58.95,0
06-12-2019 00:50:00,27.4,59,0
06-12-2019 00:55:00,27.3,59,0
06-12-2019 01:00:00,27.2,59,0
06-12-2019 01:05:00,27.1,59.95,0
06-12-2019 01:10:00,27.1,60,0
06-12-2019 01:15:00,27,60,0
06-12-2019 01:20:00,26.9,60,0
06-12-2019 01:25:00,26.8,60.95,0
06-12-2019 01:30:00,26.7,61,0
06-12-2019 01:35:00,26.7,61,0
06-12-2019 01:40:00,26.6,61,0
06-12-2019 01:45:00,26.6,61,0
06-12-2019 01:50:00,26.41,61,0
06-12-2019 01:55:00,26.4,61,0
06-12-2019 02:00:00,26.4,61,0
06-12-2019 02:05:00,26.31,61.95,0
06-12-2019 02:10:00,26.3,62,0
06-12-2019 02:15:00,26.21,62,0
06-12-2019 02:20:00,26.2,62,0
06-12-2019 02:25:00,26.2,62,0
06-12-2019 02:30:00,26.2,62,0
06-12-2019 02:35:00,26.2,62,0
06-12-2019 02:40:00,26.2,62,0
06-12-2019 02:45:00,26.2,62,0
06-12-2019 02:50:00,26.2,62,0
06-12-2019 02:55:00,26.2,62,0
06-12-2019 03:00:00,26.2,62,0
06-12-2019 03:05:00,26.2,62,0
06-12-2019 03:10:00,26.2,64.84,0
06-12-2019 03:15:00,26.11,67.84,0
06-12-2019 03:20:00,26.1,68.95,0
06-12-2019 03:25:00,26.1,69.95,0
06-12-2019 03:30:00,26.1,70.95,0
06-12-2019 03:35:00,26.1,71.95,0
06-12-2019 03:40:00,26.1,72.95,0
06-12-2019 03:45:00,26.1,74.89,0
06-12-2019 03:50:00,25.91,77.84,0
06-12-2019 03:55:00,25.9,78.95,0
06-12-2019 04:00:00,25.9,79.94,0
06-12-2019 04:05:00,25.99,80,0
06-12-2019 04:10:00,26,80,0
06-12-2019 04:15:00,26,80,0
06-12-2019 04:20:00,26.1,80,0
06-12-2019 04:25:00,26.1,80,0
06-12-2019 04:30:00,26.2,79.05,0
06-12-2019 04:35:00,26.3,78.05,0
06-12-2019 04:40:00,26.4,78,0
06-12-2019 04:45:00,26.3,80.86,0
06-12-2019 04:50:00,26.11,81.95,0
06-12-2019 04:55:00,26.1,83.91,0
06-12-2019 05:00:00,26,84.95,0
06-12-2019 05:05:00,26.1,85,0
06-12-2019 05:10:00,26.1,85.95,0
06-12-2019 05:15:00,26.2,85.05,0
06-12-2019 05:20:00,26.3,85.95,0
06-12-2019 05:25:00,26.3,86,0
06-12-2019 05:30:00,26.3,86.95,0
06-12-2019 05:35:00,26.3,86.05,0
06-12-2019 05:40:00,26.4,86,0
06-12-2019 05:45:00,26.4,86.95,0
06-12-2019 05:50:00,26.4,87,0
06-12-2019 05:55:00,26.3,87.95,0
06-12-2019 06:00:00,26.3,88,0
06-12-2019 06:05:00,26.4,88.95,0
06-12-2019 06:10:00,26.4,89,0
06-12-2019 06:15:00,26.49,89,0
06-12-2019 06:20:00,26.41,89,0
06-12-2019 06:25:00,26.49,88.05,0
06-12-2019 06:30:00,26.41,88.95,0
06-12-2019 06:35:00,26.59,89,0
06-12-2019 06:40:00,26.32,89,0
06-12-2019 06:45:00,26.39,89,0
06-12-2019 06:50:00,26.49,89,0.95
06-12-2019 06:55:00,26.5,89,1
06-12-2019 07:00:00,26.41,89,1
06-12-2019 07:05:00,26.68,88.05,1.95
06-12-2019 07:10:00,26.79,88,2
06-12-2019 07:15:00,26.8,88,2.95
06-12-2019 07:20:00,26.8,88,3.95
06-12-2019 07:25:00,26.8,88,4
06-12-2019 07:30:00,26.89,88,3.05
06-12-2019 07:35:00,26.99,88,4.89
06-12-2019 07:40:00,27.09,88,5.95
06-12-2019 07:45:00,26.91,88,6
06-12-2019 07:50:00,27.09,88,6
06-12-2019 07:55:00,27.29,88,6
06-12-2019 08:00:00,27.21,87.05,6.95
06-12-2019 08:05:00,27.2,87.95,9.84
06-12-2019 08:10:00,27.39,87.05,8.11
06-12-2019 08:15:00,27.49,87,10.84
06-12-2019 08:20:00,27.31,87,29.93
06-12-2019 08:25:00,26.92,89.84,38.57
06-12-2019 08:30:00,26.62,90.95,41.84
06-12-2019 08:35:00,26.6,91,38.24
06-12-2019 08:40:00,26.6,91,43.64
06-12-2019 08:45:00,26.79,90.06,57.16
06-12-2019 08:50:00,27.08,90,71.16
06-12-2019 08:55:00,27.57,89.06,99.26
06-12-2019 09:00:00,27.98,88.06,81.26
06-12-2019 09:05:00,28.47,87.06,67.78
06-12-2019 09:10:00,28.69,87,68.88
06-12-2019 09:15:00,28.89,87,69
06-12-2019 09:20:00,28.9,88.88,50.2
06-12-2019 09:25:00,28.71,89,54.64
06-12-2019 09:30:00,28.7,89,70.04
06-12-2019 09:35:00,28.7,89,69.12
06-12-2019 09:40:00,28.61,89,87.8
06-12-2019 09:45:00,28.6,88.06,69.26
06-12-2019 09:50:00,28.6,88,58.6
06-12-2019 09:55:00,28.41,88.94,32.62
06-12-2019 10:00:00,28.12,89,48.86
06-12-2019 10:05:00,28.1,89,60.34
06-12-2019 10:10:00,28.1,88.06,69.46
06-12-2019 10:15:00,28.19,88,59.66
06-12-2019 10:20:00,28.11,88,45.84
06-12-2019 10:25:00,27.82,88.94,48.76
06-12-2019 10:30:00,27.61,89,53.7
06-12-2019 10:35:00,27.51,89,46.48
06-12-2019 10:40:00,27.59,89,55.4
06-12-2019 10:45:00,27.51,88.06,70.1
06-12-2019 10:50:00,27.59,88,84.07
06-12-2019 10:55:00,27.69,87.07,68.2
06-12-2019 11:00:00,27.7,87,53.93
06-12-2019 11:05:00,27.79,87,59.53
06-12-2019 11:10:00,27.71,87,77.73
06-12-2019 11:15:00,27.89,86.07,71.53
06-12-2019 11:20:00,27.9,86,43
06-12-2019 11:25:00,27.62,86.93,45.67
06-12-2019 11:30:00,27.6,87,50.67
06-12-2019 11:35:00,27.6,87,37.93
06-12-2019 11:40:00,27.51,86.07,77.13
06-12-2019 11:45:00,27.87,85.07,80.93
06-12-2019 11:50:00,27.9,85,86.6
06-12-2019 11:55:00,28.18,84.07,89.8
06-12-2019 12:00:00,28.2,84.93,80.67
06-12-2019 12:05:00,28.39,84.07,87.47
06-12-2019 12:10:00,28.4,84,85.2
06-12-2019 12:15:00,28.59,84.93,79.4
06-12-2019 12:20:00,28.51,84.07,76.2
06-12-2019 12:25:00,28.59,84,66.67
06-12-2019 12:30:00,28.51,84.93,73.47
06-12-2019 12:35:00,28.5,84.07,55.34
06-12-2019 12:40:00,28.59,84,56.8
06-12-2019 12:45:00,28.32,84.93,54.2
06-12-2019 12:50:00,28.02,85,51.2
06-12-2019 12:55:00,27.91,85,49.13
06-12-2019 13:00:00,27.9,84.07,48.07
06-12-2019 13:05:00,27.9,84,44.29
06-12-2019 13:10:00,27.71,84,43.07
06-12-2019 13:15:00,27.7,84,42.07
06-12-2019 13:20:00,27.79,83.07,39.22
06-12-2019 13:25:00,27.52,83.93,39
06-12-2019 13:30:00,27.5,84,42.71
06-12-2019 13:35:00,27.5,84,58.75
06-12-2019 13:40:00,27.59,83.07,54.44
06-12-2019 13:45:00,27.79,82.07,49.37
06-12-2019 13:50:00,27.71,82,31.4
06-12-2019 13:55:00,27.79,81.07,29.07
06-12-2019 14:00:00,27.52,82.85,34.56
06-12-2019 14:05:00,27.5,83,60.94
06-12-2019 14:10:00,27.69,83,82.46
06-12-2019 14:15:00,27.98,82.07,57.13
06-12-2019 14:20:00,27.91,82,29.06
06-12-2019 14:25:00,27.81,80.15,18.66
06-12-2019 14:30:00,27.61,80.93,20.78
06-12-2019 14:35:00,27.51,81.93,24.71
06-12-2019 14:40:00,27.41,82,32.41
06-12-2019 14:45:00,27.31,82.93,24.66
06-12-2019 14:50:00,27.3,82.07,21.22
06-12-2019 14:55:00,27.21,81.07,22.85
06-12-2019 15:00:00,27.2,80.07,22.07
06-12-2019 15:05:00,27.2,80,21.07
06-12-2019 15:10:00,27.11,80.93,19.15
06-12-2019 15:15:00,27.1,79.15,17.15
06-12-2019 15:20:00,27.19,79,20.68
06-12-2019 15:25:00,27.11,79,20.08
06-12-2019 15:30:00,27.1,79,20.92
06-12-2019 15:35:00,27.1,79,20.08
06-12-2019 15:40:00,27.1,78.08,19.08
06-12-2019 15:45:00,27.19,78.92,19
06-12-2019 15:50:00,27.11,79,19.92
06-12-2019 15:55:00,27.19,78.08,20
06-12-2019 16:00:00,27.2,77.08,13.56
06-12-2019 16:05:00,27.2,77.92,10.24
06-12-2019 16:10:00,27.11,77.08,7.24
06-12-2019 16:15:00,27.01,77,7
06-12-2019 16:20:00,26.91,77.92,9.76
06-12-2019 16:25:00,26.81,78.92,10
06-12-2019 16:30:00,26.8,77.16,9.08
06-12-2019 16:35:00,26.8,77,6.24
06-12-2019 16:40:00,26.89,77.92,4.16
06-12-2019 16:45:00,26.62,78,3.08
06-12-2019 16:50:00,26.6,77.08,2.08
06-12-2019 16:55:00,26.6,77,2
06-12-2019 17:00:00,26.51,77,1.08
06-12-2019 17:05:00,26.32,77.92,0.08
06-12-2019 17:10:00,26.67,77.08,0
06-12-2019 17:15:00,27.16,74.24,0
06-12-2019 17:20:00,27.38,74.92,0
06-12-2019 17:25:00,27.58,73.16,0
06-12-2019 17:30:00,27.69,73,0
06-12-2019 17:35:00,27.7,73.92,0
06-12-2019 17:40:00,27.7,74,0
06-12-2019 17:45:00,27.88,72.17,0
06-12-2019 17:50:00,27.99,72,0
06-12-2019 17:55:00,28,72,0
06-12-2019 18:00:00,28.09,71.09,0
06-12-2019 18:05:00,28.1,71.91,0
06-12-2019 18:10:00,28.1,71.09,0
06-12-2019 18:15:00,28.1,71,0
06-12-2019 18:20:00,28.19,71,0
06-12-2019 18:25:00,28.2,71,0
06-12-2019 18:30:00,28.2,70.09,0
06-12-2019 18:35:00,28.11,70.91,0
06-12-2019 18:40:00,28.1,71,0
06-12-2019 18:45:00,28.19,70.09,0
06-12-2019 18:50:00,28.2,70,0
06-12-2019 18:55:00,28.2,70,0
06-12-2019 19:00:00,28.2,70,0
06-12-2019 19:05:00,28.2,70,0
06-12-2019 19:10:00,28.2,70,0
06-12-2019 19:15:00,28.2,69.09,0
06-12-2019 19:20:00,28.29,69,0
06-12-2019 19:25:00,28.21,69,0
06-12-2019 19:30:00,28.2,69,0
06-12-2019 19:35:00,28.29,68.09,0
06-12-2019 19:40:00,28.3,68.91,0
06-12-2019 19:45:00,28.3,68.09,0
06-12-2019 19:50:00,28.3,68.91,0
06-12-2019 19:55:00,28.3,68.09,0
06-12-2019 20:00:00,28.3,68,0
06-12-2019 20:05:00,28.3,68.91,0
06-12-2019 20:10:00,28.39,68.09,0
06-12-2019 20:15:00,28.49,68,0
06-12-2019 20:20:00,28.5,68,0
06-12-2019 20:25:00,28.5,67.09,0
06-12-2019 20:30:00,28.5,67,0
06-12-2019 20:35:00,28.5,67,0
06-12-2019 20:40:00,28.5,67.91,0
06-12-2019 20:45:00,28.59,67.09,0
06-12-2019 20:50:00,28.6,67,0
06-12-2019 20:55:00,28.6,67,0
06-12-2019 21:00:00,28.6,67,0
06-12-2019 21:05:00,28.6,67,0
06-12-2019 21:10:00,28.6,67,0
06-12-2019 21:15:00,28.6,67,0
06-12-2019 21:20:00,28.6,66.09,0
06-12-2019 21:25:00,28.51,66.91,0
06-12-2019 21:30:00,28.5,67,0
06-12-2019 21:35:00,28.5,66.09,0
06-12-2019 21:40:00,28.41,66,0
06-12-2019 21:45:00,28.4,66,0
06-12-2019 21:50:00,28.4,66,0
06-12-2019 21:55:00,28.4,66,0
06-12-2019 22:00:00,28.4,66,0
06-12-2019 22:05:00,28.4,66,0
06-12-2019 22:10:00,28.31,66,0
06-12-2019 22:15:00,28.39,66,0
06-12-2019 22:20:00,28.49,65.1,0
06-12-2019 22:25:00,28.5,65,0
06-12-2019 22:30:00,28.5,65,0
06-12-2019 22:35:00,28.5,65.9,0
06-12-2019 22:40:00,28.5,65.1,0
06-12-2019 22:45:00,28.5,65,0
06-12-2019 22:50:00,28.5,65,0
06-12-2019 22:55:00,28.59,65,0
06-12-2019 23:00:00,28.6,65,0
06-12-2019 23:05:00,28.6,65,0
06-12-2019 23:10:00,28.6,65,0
06-12-2019 23:15:00,28.6,65,0
06-12-2019 23:20:00,28.6,65,0
06-12-2019 23:25:00,28.51,65,0
06-12-2019 23:30:00,28.5,65,0
06-12-2019 23:35:00,28.41,65,0
06-12-2019 23:40:00,28.4,65,0
06-12-2019 23:45:00,28.4,65,0
06-12-2019 23:50:00,28.4,64.1,0
06-12-2019 23:55:00,28.31,64,0
07-12-2019 00:00:00,28.3,64.9,0
07-12-2019 00:05:00,28.3,64.1,0
07-12-2019 00:10:00,28.39,64,0
07-12-2019 00:15:00,28.4,64,0
07-12-2019 00:20:00,28.4,64,0
07-12-2019 00:25:00,28.31,64,0
07-12-2019 00:30:00,28.3,64.89,0
07-12-2019 00:35:00,28.3,65,0
07-12-2019 00:40:00,28.21,65,0
07-12-2019 00:45:00,28.11,65.89,0
07-12-2019 00:50:00,28.1,66,0
07-12-2019 00:55:00,27.92,66.89,0
07-12-2019 01:00:00,27.9,66.11,0
07-12-2019 01:05:00,27.81,66,0
07-12-2019 01:10:00,27.71,66.89,0
07-12-2019 01:15:00,27.7,67,0
07-12-2019 01:20:00,27.61,67,0
07-12-2019 01:25:00,27.51,67,0
07-12-2019 01:30:00,27.41,67.89,0
07-12-2019 01:35:00,27.31,68,0
07-12-2019 01:40:00,27.21,68,0
07-12-2019 01:45:00,27.2,68,0
07-12-2019 01:50:00,27.11,68,0
07-12-2019 01:55:00,27.01,68,0
07-12-2019 02:00:00,27,68,0
07-12-2019 02:05:00,26.91,68,0
07-12-2019 02:10:00,26.81,68.89,0
07-12-2019 02:15:00,26.8,69,0
07-12-2019 02:20:00,26.71,69,0
07-12-2019 02:25:00,26.61,69,0
07-12-2019 02:30:00,26.51,69,0
07-12-2019 02:35:00,26.41,69,0
07-12-2019 02:40:00,26.4,69,0
07-12-2019 02:45:00,26.31,69.89,0
07-12-2019 02:50:00,26.21,70,0
07-12-2019 02:55:00,26.2,69.11,0
07-12-2019 03:00:00,26.11,69,0
07-12-2019 03:05:00,26.01,69,0
07-12-2019 03:10:00,26.09,68.11,0
07-12-2019 03:15:00,26.01,68,0
07-12-2019 03:20:00,26,68,0
07-12-2019 03:25:00,26,68,0
07-12-2019 03:30:00,26,68,0
07-12-2019 03:35:00,26,68,0
07-12-2019 03:40:00,26,67.11,0
07-12-2019 03:45:00,26,67,0
07-12-2019 03:50:00,25.91,67,0
07-12-2019 03:55:00,25.9,67,0
07-12-2019 04:00:00,25.9,67,0
07-12-2019 04:05:00,25.99,67,0
07-12-2019 04:10:00,26,66.11,0
07-12-2019 04:15:00,26,66,0
07-12-2019 04:20:00,26.09,66,0
07-12-2019 04:25:00,26.01,66,0
07-12-2019 04:30:00,26.09,65.11,0
07-12-2019 04:35:00,26.19,65,0
07-12-2019 04:40:00,26.29,64.11,0
07-12-2019 04:45:00,26.3,64,0
07-12-2019 04:50:00,26.39,64,0
07-12-2019 04:55:00,26.4,64,0
07-12-2019 05:00:00,26.58,63.12,0
07-12-2019 05:05:00,26.6,63.88,0
07-12-2019 05:10:00,26.6,64,0
07-12-2019 05:15:00,26.69,64,0
07-12-2019 05:20:00,26.7,63.12,0
07-12-2019 05:25:00,26.79,63,0
07-12-2019 05:30:00,26.71,63.88,0
07-12-2019 05:35:00,26.7,64,0
07-12-2019 05:40:00,26.79,63.12,0
07-12-2019 05:45:00,26.8,63,0
07-12-2019 05:50:00,26.8,63,0
07-12-2019 05:55:00,26.8,63,0
07-12-2019 06:00:00,26.8,63,0
07-12-2019 06:05:00,26.8,63,0
07-12-2019 06:10:00,26.8,63,0
07-12-2019 06:15:00,26.8,63,0
07-12-2019 06:20:00,26.8,63,0
07-12-2019 06:25:00,26.8,63,0
07-12-2019 06:30:00,26.8,63,0
07-12-2019 06:35:00,26.8,63,0
07-12-2019 06:40:00,26.8,63,0
07-12-2019 06:45:00,26.8,63,0
07-12-2019 06:50:00,26.8,63,0
07-12-2019 06:55:00,26.89,63,0.88
07-12-2019 07:00:00,26.9,63,1
07-12-2019 07:05:00,26.9,63,1.88
07-12-2019 07:10:00,26.9,63,2.88
07-12-2019 07:15:00,26.9,63,3.87
07-12-2019 07:20:00,27.07,62.13,4.87
07-12-2019 07:25:00,27.1,62,5
07-12-2019 07:30:00,27.1,62,5
07-12-2019 07:35:00,27.1,62,3.25
07-12-2019 07:40:00,27.1,62.87,2.13
07-12-2019 07:45:00,27.1,63,2.87
07-12-2019 07:50:00,27.01,63,3.87
07-12-2019 07:55:00,27,63,4
07-12-2019 08:00:00,27,63,4.87
07-12-2019 08:05:00,27,63,7.62
07-12-2019 08:10:00,26.48,64.75,20.23
07-12-2019 08:15:00,26.14,65.87,29.86
07-12-2019 08:20:00,26.19,66.87,32.75
07-12-2019 08:25:00,26.37,66.13,40.86
07-12-2019 08:30:00,26.57,66,45.49
07-12-2019 08:35:00,26.86,65.13,41.63
07-12-2019 08:40:00,27.16,64.13,38.38
07-12-2019 08:45:00,27.29,64,37.13
07-12-2019 08:50:00,27.47,64,41.37
07-12-2019 08:55:00,27.76,63.13,48.11
07-12-2019 09:00:00,28.06,62.13,58.61
07-12-2019 09:05:00,28.27,62,53.01
07-12-2019 09:10:00,28.47,61.13,62.48
07-12-2019 09:15:00,28.76,60.13,66.62
07-12-2019 09:20:00,29.06,60,79.23
07-12-2019 09:25:00,29.45,59.13,89.73
07-12-2019 09:30:00,29.67,59,84.93
07-12-2019 09:35:00,29.79,59.87,91.8
07-12-2019 09:40:00,30.06,59.13,82.6
07-12-2019 09:45:00,30.1,59,79.27
07-12-2019 09:50:00,30.1,59.87,69.47
07-12-2019 09:55:00,30.27,59.13,64.53
07-12-2019 10:00:00,30.13,59.87,77.87
07-12-2019 10:05:00,30.19,60,80
07-12-2019 10:10:00,30.2,60,78.27
07-12-2019 10:15:00,30.29,60,85.8
07-12-2019 10:20:00,30.3,60,108.66
07-12-2019 10:25:00,30.65,59.13,131.06
07-12-2019 10:30:00,31.22,57.27,131.4
07-12-2019 10:35:00,31.47,57,116.27
07-12-2019 10:40:00,31.76,57,114
07-12-2019 10:45:00,31.89,56.13,113.13
07-12-2019 10:50:00,31.99,56.87,108.67
07-12-2019 10:55:00,32.09,57,111.47
07-12-2019 11:00:00,32.19,57,128.46
07-12-2019 11:05:00,32.46,56.13,127.53
07-12-2019 11:10:00,32.5,56,132.2
07-12-2019 11:15:00,32.85,56,135.6
07-12-2019 11:20:00,33.07,56,137.73
07-12-2019 11:25:00,33.53,54.27,175.26
07-12-2019 11:30:00,34.03,54,228.66
07-12-2019 11:35:00,34.79,52.27,190.07
07-12-2019 11:40:00,35.42,52.87,410.04
07-12-2019 11:45:00,36.11,50.4,232.69
07-12-2019 11:50:00,35.17,45.7,189.67
07-12-2019 11:55:00,33.62,43.28,199.18
07-12-2019 12:00:00,33.66,45.58,165.74
07-12-2019 12:05:00,33.01,46,154.84
07-12-2019 12:10:00,32.04,46.86,166.04
07-12-2019 12:15:00,31.64,46.14,143.06
07-12-2019 12:20:00,31.17,47.72,138.14
07-12-2019 12:25:00,30.93,48,131.98
07-12-2019 12:30:00,30.47,48,148.2
07-12-2019 12:35:00,30.14,48,135.52
07-12-2019 12:40:00,29.93,48,133
07-12-2019 12:45:00,29.73,48,150.2
07-12-2019 12:50:00,30.04,47.14,178.8
07-12-2019 12:55:00,30.44,47,164.08
07-12-2019 13:00:00,30.67,47,174.76
07-12-2019 13:05:00,30.96,46.14,205.38
07-12-2019 13:10:00,31.17,45.14,165.28
07-12-2019 13:15:00,31.2,45,183.8
07-12-2019 13:20:00,31.37,44.14,187.14
07-12-2019 13:25:00,31.66,44,161.2
07-12-2019 13:30:00,31.7,44,179.36
07-12-2019 13:35:00,31.87,44,132.27
07-12-2019 13:40:00,31.64,44,154.96
07-12-2019 13:45:00,31.51,44,147.1
07-12-2019 13:50:00,31.76,43.14,141.56
07-12-2019 13:55:00,31.89,43,110.9
07-12-2019 14:00:00,31.64,43,142.12
07-12-2019 14:05:00,31.51,43.85,156.54
07-12-2019 14:10:00,31.24,44,151.17
07-12-2019 14:15:00,31.2,44,201.19
07-12-2019 14:20:00,31.03,44,149.42
07-12-2019 14:25:00,30.74,44.85,121.08
07-12-2019 14:30:00,30.27,45.85,157.25
07-12-2019 14:35:00,30.11,46,180.21
07-12-2019 14:40:00,29.93,46.85,153.14
07-12-2019 14:45:00,29.9,46.15,147.15
07-12-2019 14:50:00,29.81,47.71,155.53
07-12-2019 14:55:00,29.63,48,139.08
07-12-2019 15:00:00,29.51,48,136.85
07-12-2019 15:05:00,29.67,48.85,157.48
07-12-2019 15:10:00,29.87,48.15,102.98
07-12-2019 15:15:00,29.73,48.85,89.59
07-12-2019 15:20:00,29.53,49.85,117.16
07-12-2019 15:25:00,29.93,50,131.39
07-12-2019 15:30:00,30.34,50,114.23
07-12-2019 15:35:00,30.4,50,72.6
07-12-2019 15:40:00,30.23,50.85,73.68
07-12-2019 15:45:00,29.94,51,63.91
07-12-2019 15:50:00,29.64,51.85,47.49
07-12-2019 15:55:00,29.34,53.71,39.88
07-12-2019 16:00:00,29.04,55.71,34.73
07-12-2019 16:05:00,28.66,57.71,32.29
07-12-2019 16:10:00,28.6,58.85,29.44
07-12-2019 16:15:00,28.43,60.71,26.44
07-12-2019 16:20:00,28.23,61.85,21.76
07-12-2019 16:25:00,28.12,62,19.31
07-12-2019 16:30:00,28.02,62.85,6.3
07-12-2019 16:35:00,28.25,63,4
07-12-2019 16:40:00,28.47,62.15,3.15
07-12-2019 16:45:00,28.58,62.85,2.15
07-12-2019 16:50:00,28.52,63,1.15
07-12-2019 16:55:00,28.5,63.85,1
07-12-2019 17:00:00,28.42,64,0.15
07-12-2019 17:05:00,28.4,64.85,0
07-12-2019 17:10:00,28.23,65,0
07-12-2019 17:15:00,28.12,65,0
07-12-2019 17:20:00,28.02,65.85,0
07-12-2019 17:25:00,28,65.15,0
07-12-2019 17:30:00,27.92,65.85,0
07-12-2019 17:35:00,27.82,66,0
07-12-2019 17:40:00,27.72,66,0
07-12-2019 17:45:00,27.7,66,0
07-12-2019 17:50:00,27.62,66,0
07-12-2019 17:55:00,27.52,66,0
07-12-2019 18:00:00,27.5,66,0
07-12-2019 18:05:00,27.5,66,0
07-12-2019 18:10:00,27.5,66,0
07-12-2019 18:15:00,27.5,65.15,0
07-12-2019 18:20:00,27.5,65,0
07-12-2019 18:25:00,27.5,65,0
07-12-2019 18:30:00,27.5,65,0
07-12-2019 18:35:00,27.5,65,0
07-12-2019 18:40:00,27.5,65,0
07-12-2019 18:45:00,27.5,65,0
07-12-2019 18:50:00,27.5,65,0
07-12-2019 18:55:00,27.58,65,0
07-12-2019 19:00:00,27.6,65,0
07-12-2019 19:05:00,27.6,65,0
07-12-2019 19:10:00,27.6,65,0
07-12-2019 19:15:00,27.6,64.16,0
07-12-2019 19:20:00,27.6,64,0
07-12-2019 19:25:00,27.68,64,0
07-12-2019 19:30:00,27.62,64,0
07-12-2019 19:35:00,27.6,64,0
07-12-2019 19:40:00,27.6,64,0
07-12-2019 19:45:00,27.6,64,0
07-12-2019 19:50:00,27.6,63.16,0
07-12-2019 19:55:00,27.6,63,0
07-12-2019 20:00:00,27.52,63.84,0
07-12-2019 20:05:00,27.58,63.16,0
07-12-2019 20:10:00,27.6,63,0
07-12-2019 20:15:00,27.68,63,0
07-12-2019 20:20:00,27.7,63,0
07-12-2019 20:25:00,27.7,63,0
07-12-2019 20:30:00,27.78,63,0
07-12-2019 20:35:00,27.8,63,0
07-12-2019 20:40:00,27.8,63,0
07-12-2019 20:45:00,27.97,62.16,0
07-12-2019 20:50:00,28,62.84,0
07-12-2019 20:55:00,28,63,0
07-12-2019 21:00:00,28,63,0
07-12-2019 21:05:00,28,63,0
07-12-2019 21:10:00,28.08,63,0
07-12-2019 21:15:00,28.02,63,0
07-12-2019 21:20:00,28,63,0
07-12-2019 21:25:00,28,63,0
07-12-2019 21:30:00,28,63,0
07-12-2019 21:35:00,28,63,0
07-12-2019 21:40:00,28,63,0
07-12-2019 21:45:00,28,62.17,0
07-12-2019 21:50:00,27.92,62.83,0
07-12-2019 21:55:00,27.9,62.17,0
07-12-2019 22:00:00,27.98,62.83,0
07-12-2019 22:05:00,27.92,63,0
07-12-2019 22:10:00,27.9,63,0
07-12-2019 22:15:00,27.9,63,0
07-12-2019 22:20:00,27.9,63,0
07-12-2019 22:25:00,27.9,63,0
07-12-2019 22:30:00,27.9,62.17,0
07-12-2019 22:35:00,27.98,62,0
07-12-2019 22:40:00,28,62,0
07-12-2019 22:45:00,28,62,0
07-12-2019 22:50:00,28,62,0
07-12-2019 22:55:00,28,62,0
07-12-2019 23:00:00,28.08,62,0
07-12-2019 23:05:00,28.1,62,0
07-12-2019 23:10:00,28.18,62,0
07-12-2019 23:15:00,28.2,62,0
07-12-2019 23:20:00,28.2,62,0
07-12-2019 23:25:00,28.12,62.83,0
07-12-2019 23:30:00,28.18,62.17,0
07-12-2019 23:35:00,28.12,62,0
07-12-2019 23:40:00,28.1,62,0
07-12-2019 23:45:00,28.18,62,0
07-12-2019 23:50:00,28.12,62,0
07-12-2019 23:55:00,28.18,62,0
08-12-2019 00:00:00,28.12,62,0
08-12-2019 00:05:00,28.1,62.83,0
08-12-2019 00:10:00,28.1,62.17,0
08-12-2019 00:15:00,28.1,62,0
08-12-2019 00:20:00,28.02,62.83,0
08-12-2019 00:25:00,27.92,63,0
08-12-2019 00:30:00,27.82,63,0
08-12-2019 00:35:00,27.72,63,0
08-12-2019 00:40:00,27.62,63.83,0
08-12-2019 00:45:00,27.6,64,0
08-12-2019 00:50:00,27.52,64,0
08-12-2019 00:55:00,27.42,64,0
08-12-2019 01:00:00,27.4,64.83,0
08-12-2019 01:05:00,27.32,65,0
08-12-2019 01:10:00,27.22,65,0
08-12-2019 01:15:00,27.12,65,0
08-12-2019 01:20:00,27.1,65,0
08-12-2019 01:25:00,27.02,65.82,0
08-12-2019 01:30:00,27,66,0
08-12-2019 01:35:00,26.92,66,0
08-12-2019 01:40:00,26.82,66,0
08-12-2019 01:45:00,26.8,66,0
08-12-2019 01:50:00,26.72,66,0
08-12-2019 01:55:00,26.62,66.82,0
08-12-2019 02:00:00,26.6,67,0
08-12-2019 02:05:00,26.52,67,0
08-12-2019 02:10:00,26.42,67,0
08-12-2019 02:15:00,26.32,67,0
08-12-2019 02:20:00,26.22,67,0
08-12-2019 02:25:00,26.12,67,0
08-12-2019 02:30:00,26.02,67,0
08-12-2019 02:35:00,25.92,67,0
08-12-2019 02:40:00,25.82,67,0
08-12-2019 02:45:00,25.8,66.18,0
08-12-2019 02:50:00,25.72,66,0
08-12-2019 02:55:00,25.7,66,0
08-12-2019 03:00:00,25.7,66,0
08-12-2019 03:05:00,25.78,65.18,0
08-12-2019 03:10:00,25.8,65,0
08-12-2019 03:15:00,25.8,65,0
08-12-2019 03:20:00,25.88,64.18,0
08-12-2019 03:25:00,25.98,64,0
08-12-2019 03:30:00,26.08,64,0
08-12-2019 03:35:00,26.1,63.18,0
08-12-2019 03:40:00,26.18,63,0
08-12-2019 03:45:00,26.2,63,0
08-12-2019 03:50:00,26.28,63,0
08-12-2019 03:55:00,26.3,63,0
08-12-2019 04:00:00,26.3,62.19,0
08-12-2019 04:05:00,26.3,62,0
08-12-2019 04:10:00,26.3,62,0
08-12-2019 04:15:00,26.38,62,0
08-12-2019 04:20:00,26.32,62,0
